"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"IN018103100","PATIALA, IN","2003-08-28","87","94","79"
"IN018103100","PATIALA, IN","2003-08-29","86","94","80"
"IN018103100","PATIALA, IN","2003-08-30","81","92",
"IN018103100","PATIALA, IN","2003-08-31","83","89",
"IN018103100","PATIALA, IN","2003-09-01","86","94","80"
"IN018103100","PATIALA, IN","2003-09-02","82","94",
"IN018103100","PATIALA, IN","2003-09-03","83","92","77"
"IN018103100","PATIALA, IN","2003-09-04","81","90",
"IN018103100","PATIALA, IN","2003-09-05","83","92",
"IN018103100","PATIALA, IN","2003-09-06","82","92","74"
"IN018103100","PATIALA, IN","2003-09-07","82","91","76"
"IN018103100","PATIALA, IN","2003-09-08","83","91","77"
"IN018103100","PATIALA, IN","2003-09-09","84","93","76"
"IN018103100","PATIALA, IN","2003-09-10","82","93","78"
"IN018103100","PATIALA, IN","2003-09-11","82","93",
"IN018103100","PATIALA, IN","2003-09-12","81","87","78"
"IN018103100","PATIALA, IN","2003-09-13","83","91","77"
"IN018103100","PATIALA, IN","2003-09-14","84","92","77"
"IN018103100","PATIALA, IN","2003-09-15","84","92","78"
"IN018103100","PATIALA, IN","2003-09-16","80","92","74"
"IN018103100","PATIALA, IN","2003-09-17","81","92","75"
"IN018103100","PATIALA, IN","2003-09-18","83","92","74"
"IN018103100","PATIALA, IN","2003-09-19","87","93","77"
"IN018103100","PATIALA, IN","2003-09-20","85","94","79"
"IN018103100","PATIALA, IN","2003-09-21","88",,
"IN018103100","PATIALA, IN","2003-09-23","81","94",
"IN018103100","PATIALA, IN","2003-09-24","80","89",
"IN018103100","PATIALA, IN","2003-09-25","78","89","72"
"IN018103100","PATIALA, IN","2003-09-26","79","90","71"
"IN018103100","PATIALA, IN","2003-09-27","81","92","72"
"IN018103100","PATIALA, IN","2003-09-28","78","92","69"
"IN018103100","PATIALA, IN","2003-09-29","76","92","69"
"IN018103100","PATIALA, IN","2003-09-30","78","91","66"
"IN018103100","PATIALA, IN","2003-10-01","78","92","63"
"IN018103100","PATIALA, IN","2003-10-02","76","92","63"
"IN018103100","PATIALA, IN","2003-10-03","76","92","60"
"IN018103100","PATIALA, IN","2003-10-04","76","92","61"
"IN018103100","PATIALA, IN","2003-10-05","77","92","64"
"IN018103100","PATIALA, IN","2003-10-06","77","91","67"
"IN018103100","PATIALA, IN","2003-10-07","78","91","65"
"IN018103100","PATIALA, IN","2003-10-08","77","91","67"
"IN018103100","PATIALA, IN","2003-10-09","78","91","68"
"IN018103100","PATIALA, IN","2003-10-10","75","91",
"IN018103100","PATIALA, IN","2003-10-11","76","92","60"
"IN018103100","PATIALA, IN","2003-10-12","73","92","59"
"IN018103100","PATIALA, IN","2003-10-13","75","91","58"
"IN018103100","PATIALA, IN","2003-10-14","74","91","60"
"IN018103100","PATIALA, IN","2003-10-15","74","92","58"
"IN018103100","PATIALA, IN","2003-10-16","73","92","60"
"IN018103100","PATIALA, IN","2003-10-17","75",,"58"
"IN018103100","PATIALA, IN","2003-10-18","72","91","59"
"IN018103100","PATIALA, IN","2003-10-19","72","91","59"
"IN018103100","PATIALA, IN","2003-10-20","76","90",
"IN018103100","PATIALA, IN","2003-10-21","74","90","60"
"IN018103100","PATIALA, IN","2003-10-22","75",,
"IN018103100","PATIALA, IN","2003-10-23","74","94",
"IN018103100","PATIALA, IN","2003-10-24","71","90","59"
"IN018103100","PATIALA, IN","2003-10-25","72","90",
"IN018103100","PATIALA, IN","2003-10-26","71","87","59"
"IN018103100","PATIALA, IN","2003-10-27","70","87","58"
"IN018103100","PATIALA, IN","2003-10-28","71","87","59"
"IN018103100","PATIALA, IN","2003-10-29","72","89","58"
"IN018103100","PATIALA, IN","2003-10-30","71","89","60"
"IN018103100","PATIALA, IN","2003-10-31","71","86","59"
"IN018103100","PATIALA, IN","2003-11-01","70","88","57"
"IN018103100","PATIALA, IN","2003-11-02","66","88","56"
"IN018103100","PATIALA, IN","2003-11-03","69","87","54"
"IN018103100","PATIALA, IN","2003-11-04","70","88","56"
"IN018103100","PATIALA, IN","2003-11-05","71","88","58"
"IN018103100","PATIALA, IN","2003-11-06","71","89","56"
"IN018103100","PATIALA, IN","2003-11-07","70","89","55"
"IN018103100","PATIALA, IN","2003-11-08","71","89","56"
"IN018103100","PATIALA, IN","2003-11-09","68","87","54"
"IN018103100","PATIALA, IN","2003-11-10","66","86","55"
"IN018103100","PATIALA, IN","2003-11-11","64","85","50"
"IN018103100","PATIALA, IN","2003-11-12","65","85","52"
"IN018103100","PATIALA, IN","2003-11-13","67","83","51"
"IN018103100","PATIALA, IN","2003-11-14","64","82","56"
"IN018103100","PATIALA, IN","2003-11-15","65","81","52"
"IN018103100","PATIALA, IN","2003-11-16","62","81",
"IN018103100","PATIALA, IN","2003-11-17","63","72","54"
"IN018103100","PATIALA, IN","2003-11-18","65","76","55"
"IN018103100","PATIALA, IN","2003-11-19","61","77","52"
"IN018103100","PATIALA, IN","2003-11-20","60","77","49"
"IN018103100","PATIALA, IN","2003-11-21","56","78",
"IN018103100","PATIALA, IN","2003-11-22","57","78","40"
"IN018103100","PATIALA, IN","2003-11-23","57","76","41"
"IN018103100","PATIALA, IN","2003-11-24","58","76","42"
"IN018103100","PATIALA, IN","2003-11-25","62","78","46"
"IN018103100","PATIALA, IN","2003-11-26","56","78","42"
"IN018103100","PATIALA, IN","2003-11-27","59","78","42"
"IN018103100","PATIALA, IN","2003-11-28","56","78","41"
"IN018103100","PATIALA, IN","2003-11-29","55","77","41"
"IN018103100","PATIALA, IN","2003-11-30","55","77","41"
"IN018103100","PATIALA, IN","2003-12-01","56","73","40"
"IN018103100","PATIALA, IN","2003-12-02","56","75","43"
"IN018103100","PATIALA, IN","2003-12-03","55","75","44"
"IN018103100","PATIALA, IN","2003-12-04","56","75","45"
"IN018103100","PATIALA, IN","2003-12-05","60","77","45"
"IN018103100","PATIALA, IN","2003-12-06","59","77","50"
"IN018103100","PATIALA, IN","2003-12-07","62",,"51"
"IN018103100","PATIALA, IN","2003-12-08","64",,
"IN018103100","PATIALA, IN","2003-12-09","65","75","60"
"IN018103100","PATIALA, IN","2003-12-10","63","76",
"IN018103100","PATIALA, IN","2003-12-11","62","77","50"
"IN018103100","PATIALA, IN","2003-12-12","65","77","55"
"IN018103100","PATIALA, IN","2003-12-13","62","74",
"IN018103100","PATIALA, IN","2003-12-14","63","79","49"
"IN018103100","PATIALA, IN","2003-12-15","61","79",
"IN018103100","PATIALA, IN","2003-12-16","61","70","56"
"IN018103100","PATIALA, IN","2003-12-17","57","70","53"
"IN018103100","PATIALA, IN","2003-12-18","57","61",
"IN018103100","PATIALA, IN","2003-12-19","57","61","50"
"IN018103100","PATIALA, IN","2003-12-20","53","61","50"
"IN018103100","PATIALA, IN","2003-12-21","53","64",
"IN018103100","PATIALA, IN","2003-12-22","52","64","46"
"IN018103100","PATIALA, IN","2003-12-23","53","63",
"IN018103100","PATIALA, IN","2003-12-24","49","63","43"
"IN018103100","PATIALA, IN","2003-12-25","51","64","45"
"IN018103100","PATIALA, IN","2003-12-26","48","64","44"
"IN018103100","PATIALA, IN","2003-12-27","46","54",
"IN018103100","PATIALA, IN","2003-12-28","48","60","41"
"IN018103100","PATIALA, IN","2003-12-29","49","63","40"
"IN018103100","PATIALA, IN","2003-12-30","49","63","40"
"IN018103100","PATIALA, IN","2003-12-31","50","61","45"
"IN018103100","PATIALA, IN","2004-01-01","47","53",
"IN018103100","PATIALA, IN","2004-01-02","47","53","39"
"IN018103100","PATIALA, IN","2004-01-03","48","60",
"IN018103100","PATIALA, IN","2004-01-04","46","60","40"
"IN018103100","PATIALA, IN","2004-01-05","50","58","40"
"IN018103100","PATIALA, IN","2004-01-06","50","65","40"
"IN018103100","PATIALA, IN","2004-01-07","54","70","42"
"IN018103100","PATIALA, IN","2004-01-08","54","70","44"
"IN018103100","PATIALA, IN","2004-01-09","57","71","45"
"IN018103100","PATIALA, IN","2004-01-10","54","71","43"
"IN018103100","PATIALA, IN","2004-01-11","54","71","44"
"IN018103100","PATIALA, IN","2004-01-12","54","71","43"
"IN018103100","PATIALA, IN","2004-01-13","60","72","49"
"IN018103100","PATIALA, IN","2004-01-14","55","72","43"
"IN018103100","PATIALA, IN","2004-01-15","58","73","49"
"IN018103100","PATIALA, IN","2004-01-16","55","73","51"
"IN018103100","PATIALA, IN","2004-01-17","59","67","52"
"IN018103100","PATIALA, IN","2004-01-18","57","67","49"
"IN018103100","PATIALA, IN","2004-01-19","53","65",
"IN018103100","PATIALA, IN","2004-01-20","53","62","47"
"IN018103100","PATIALA, IN","2004-01-21","54","57","52"
"IN018103100","PATIALA, IN","2004-01-22","61","70","52"
"IN018103100","PATIALA, IN","2004-01-23","56","70",
"IN018103100","PATIALA, IN","2004-01-24","53","64","47"
"IN018103100","PATIALA, IN","2004-01-25","51","64","43"
"IN018103100","PATIALA, IN","2004-01-26","55","63","47"
"IN018103100","PATIALA, IN","2004-01-27","54","68","44"
"IN018103100","PATIALA, IN","2004-01-28","55","68","40"
"IN018103100","PATIALA, IN","2004-01-29","55","67","47"
"IN018103100","PATIALA, IN","2004-01-30","54","67",
"IN018103100","PATIALA, IN","2004-01-31","52","58",
"IN018103100","PATIALA, IN","2004-02-01","52","63","42"
"IN018103100","PATIALA, IN","2004-02-02","53","66","42"
"IN018103100","PATIALA, IN","2004-02-03","53","67","42"
"IN018103100","PATIALA, IN","2004-02-04","55","69","40"
"IN018103100","PATIALA, IN","2004-02-05","53","69","37"
"IN018103100","PATIALA, IN","2004-02-06","56","76","44"
"IN018103100","PATIALA, IN","2004-02-07","58","76","45"
"IN018103100","PATIALA, IN","2004-02-08","57","72","39"
"IN018103100","PATIALA, IN","2004-02-09","63","74","55"
"IN018103100","PATIALA, IN","2004-02-10","59","74","51"
"IN018103100","PATIALA, IN","2004-02-11","59","76","46"
"IN018103100","PATIALA, IN","2004-02-12","59","76","47"
"IN018103100","PATIALA, IN","2004-02-13","59","75","45"
"IN018103100","PATIALA, IN","2004-02-14","61","74","47"
"IN018103100","PATIALA, IN","2004-02-15","62","76","51"
"IN018103100","PATIALA, IN","2004-02-16","62","76","47"
"IN018103100","PATIALA, IN","2004-02-17","63","76","50"
"IN018103100","PATIALA, IN","2004-02-18","66","76","58"
"IN018103100","PATIALA, IN","2004-02-19","65","79","52"
"IN018103100","PATIALA, IN","2004-02-20","62","79","51"
"IN018103100","PATIALA, IN","2004-02-21","63",,"49"
"IN018103100","PATIALA, IN","2004-02-22","65","80","52"
"IN018103100","PATIALA, IN","2004-02-23","64","78","49"
"IN018103100","PATIALA, IN","2004-02-24","67","81","54"
"IN018103100","PATIALA, IN","2004-02-25","67","84","53"
"IN018103100","PATIALA, IN","2004-02-26","67","84","53"
"IN018103100","PATIALA, IN","2004-02-27","71","85","59"
"IN018103100","PATIALA, IN","2004-02-28","71","85","58"
"IN018103100","PATIALA, IN","2004-02-29","68","83",
"IN018103100","PATIALA, IN","2004-03-01","66","83",
"IN018103100","PATIALA, IN","2004-03-02","63","81","51"
"IN018103100","PATIALA, IN","2004-03-03","66","81","53"
"IN018103100","PATIALA, IN","2004-03-04","68","84","54"
"IN018103100","PATIALA, IN","2004-03-05","68","84","51"
"IN018103100","PATIALA, IN","2004-03-06","69","83","54"
"IN018103100","PATIALA, IN","2004-03-07","69","87","52"
"IN018103100","PATIALA, IN","2004-03-08","70","87","57"
"IN018103100","PATIALA, IN","2004-03-09","70","83",
"IN018103100","PATIALA, IN","2004-03-10","72","86","56"
"IN018103100","PATIALA, IN","2004-03-11","72","86","58"
"IN018103100","PATIALA, IN","2004-03-12","71","86","59"
"IN018103100","PATIALA, IN","2004-03-13","74","94","57"
"IN018103100","PATIALA, IN","2004-03-14","75","91","61"
"IN018103100","PATIALA, IN","2004-03-15","79","90",
"IN018103100","PATIALA, IN","2004-03-16","79","92","65"
"IN018103100","PATIALA, IN","2004-03-17","79","96",
"IN018103100","PATIALA, IN","2004-03-18","78","96","62"
"IN018103100","PATIALA, IN","2004-03-19","78","94","66"
"IN018103100","PATIALA, IN","2004-03-20","77","94","61"
"IN018103100","PATIALA, IN","2004-03-21","79","96","64"
"IN018103100","PATIALA, IN","2004-03-22","80","96","65"
"IN018103100","PATIALA, IN","2004-03-23","79","95","65"
"IN018103100","PATIALA, IN","2004-03-24","76","95",
"IN018103100","PATIALA, IN","2004-03-25","73","94","57"
"IN018103100","PATIALA, IN","2004-03-26","74","92","57"
"IN018103100","PATIALA, IN","2004-03-27","74","92","56"
"IN018103100","PATIALA, IN","2004-03-28","77","93","59"
"IN018103100","PATIALA, IN","2004-03-29","77","95","60"
"IN018103100","PATIALA, IN","2004-03-30","77","96","59"
"IN018103100","PATIALA, IN","2004-03-31","81","97","59"
"IN018103100","PATIALA, IN","2004-04-01","78","97","61"
"IN018103100","PATIALA, IN","2004-04-02","81","100","64"
"IN018103100","PATIALA, IN","2004-04-03","85","100","64"
"IN018103100","PATIALA, IN","2004-04-04","84","100",
"IN018103100","PATIALA, IN","2004-04-05","83","100","69"
"IN018103100","PATIALA, IN","2004-04-06","82","100","67"
"IN018103100","PATIALA, IN","2004-04-07","84","104","69"
"IN018103100","PATIALA, IN","2004-04-08","84","104","75"
"IN018103100","PATIALA, IN","2004-04-09","85","101","73"
"IN018103100","PATIALA, IN","2004-04-10","84","101","72"
"IN018103100","PATIALA, IN","2004-04-11","83","103",
"IN018103100","PATIALA, IN","2004-04-12","86","104","68"
"IN018103100","PATIALA, IN","2004-04-13","88","104",
"IN018103100","PATIALA, IN","2004-04-14","88","105","71"
"IN018103100","PATIALA, IN","2004-04-15","87","105","69"
"IN018103100","PATIALA, IN","2004-04-16","88","105","69"
"IN018103100","PATIALA, IN","2004-04-17","87","105","77"
"IN018103100","PATIALA, IN","2004-04-18","88","103","72"
"IN018103100","PATIALA, IN","2004-04-20","89","105","77"
"IN018103100","PATIALA, IN","2004-04-21","83","101",
"IN018103100","PATIALA, IN","2004-04-22","78","99","68"
"IN018103100","PATIALA, IN","2004-04-23","79","97","66"
"IN018103100","PATIALA, IN","2004-04-24","80","93","64"
"IN018103100","PATIALA, IN","2004-04-25","82","96","67"
"IN018103100","PATIALA, IN","2004-04-26","85","96","72"
"IN018103100","PATIALA, IN","2004-04-27","86","97","74"
"IN018103100","PATIALA, IN","2004-04-28","83","97","70"
"IN018103100","PATIALA, IN","2004-04-29","76","83",
"IN018103100","PATIALA, IN","2004-04-30","68","83",
"IN018103100","PATIALA, IN","2004-05-01","73","83","59"
"IN018103100","PATIALA, IN","2004-05-02","75","88","63"
"IN018103100","PATIALA, IN","2004-05-03","76","91","63"
"IN018103100","PATIALA, IN","2004-05-04","82","95","65"
"IN018103100","PATIALA, IN","2004-05-05","83","99","65"
"IN018103100","PATIALA, IN","2004-05-06","83",,"66"
"IN018103100","PATIALA, IN","2004-05-07","89","103","69"
"IN018103100","PATIALA, IN","2004-05-08","89","105","69"
"IN018103100","PATIALA, IN","2004-05-09","89","107","75"
"IN018103100","PATIALA, IN","2004-05-10","91","107","74"
"IN018103100","PATIALA, IN","2004-05-11","91",,"75"
"IN018103100","PATIALA, IN","2004-05-12","94","109","81"
"IN018103100","PATIALA, IN","2004-05-13","97","108","80"
"IN018103100","PATIALA, IN","2004-05-14","96","110","76"
"IN018103100","PATIALA, IN","2004-05-15","95","110","83"
"IN018103100","PATIALA, IN","2004-05-16","96","112","76"
"IN018103100","PATIALA, IN","2004-05-17","95","112","85"
"IN018103100","PATIALA, IN","2004-05-18","94","112","80"
"IN018103100","PATIALA, IN","2004-05-19","96","114","79"
"IN018103100","PATIALA, IN","2004-05-20","100","114","81"
"IN018103100","PATIALA, IN","2004-05-21","97",,
"IN018103100","PATIALA, IN","2004-05-22","95","112","82"
"IN018103100","PATIALA, IN","2004-05-23","81","109",
"IN018103100","PATIALA, IN","2004-05-24","83","97","67"
"IN018103100","PATIALA, IN","2004-05-25","84","96","77"
"IN018103100","PATIALA, IN","2004-05-26","85","96","73"
"IN018103100","PATIALA, IN","2004-05-27","78","96",
"IN018103100","PATIALA, IN","2004-05-28","83","93","70"
"IN018103100","PATIALA, IN","2004-05-29","88","100","77"
"IN018103100","PATIALA, IN","2004-05-30","90","105","74"
"IN018103100","PATIALA, IN","2004-05-31","92","105","79"
"IN018103100","PATIALA, IN","2004-06-01","87","105",
"IN018103100","PATIALA, IN","2004-06-02","87","105","76"
"IN018103100","PATIALA, IN","2004-06-03","94","106","76"
"IN018103100","PATIALA, IN","2004-06-04","93","108","78"
"IN018103100","PATIALA, IN","2004-06-05","89","108","81"
"IN018103100","PATIALA, IN","2004-06-06","87","99",
"IN018103100","PATIALA, IN","2004-06-07","83","98","69"
"IN018103100","PATIALA, IN","2004-06-08","77","92",
"IN018103100","PATIALA, IN","2004-06-09","79","87","71"
"IN018103100","PATIALA, IN","2004-06-10","85","96","74"
"IN018103100","PATIALA, IN","2004-06-11","83","96","75"
"IN018103100","PATIALA, IN","2004-06-12","89","100","76"
"IN018103100","PATIALA, IN","2004-06-13","89","99","79"
"IN018103100","PATIALA, IN","2004-06-14","87","99","78"
"IN018103100","PATIALA, IN","2004-06-15","93","100",
"IN018103100","PATIALA, IN","2004-06-16","91",,
"IN018103100","PATIALA, IN","2004-06-17","90","102","81"
"IN018103100","PATIALA, IN","2004-06-18","86","98","75"
"IN018103100","PATIALA, IN","2004-06-19","88","98","81"
"IN018103100","PATIALA, IN","2004-06-20","85","98","75"
"IN018103100","PATIALA, IN","2004-06-21","84","93","75"
"IN018103100","PATIALA, IN","2004-06-22","81","93","77"
"IN018103100","PATIALA, IN","2004-06-23","87","95",
"IN018103100","PATIALA, IN","2004-06-24","81","95","77"
"IN018103100","PATIALA, IN","2004-06-25","80","89","75"
"IN018103100","PATIALA, IN","2004-06-26","81","89","77"
"IN018103100","PATIALA, IN","2004-06-27","85","96","76"
"IN018103100","PATIALA, IN","2004-06-28","89","99","76"
"IN018103100","PATIALA, IN","2004-06-29","91","101","81"
"IN018103100","PATIALA, IN","2004-06-30","93","102",
"IN018103100","PATIALA, IN","2004-07-01","93","102","85"
"IN018103100","PATIALA, IN","2004-07-02","89","102","84"
"IN018103100","PATIALA, IN","2004-07-03","90","103",
"IN018103100","PATIALA, IN","2004-07-04","89","101","81"
"IN018103100","PATIALA, IN","2004-07-05","90","98","83"
"IN018103100","PATIALA, IN","2004-07-06","90","99","82"
"IN018103100","PATIALA, IN","2004-07-07","87","99",
"IN018103100","PATIALA, IN","2004-07-08","91","98","84"
"IN018103100","PATIALA, IN","2004-07-09","85","98","78"
"IN018103100","PATIALA, IN","2004-07-10","89","97","80"
"IN018103100","PATIALA, IN","2004-07-11","89","97","82"
"IN018103100","PATIALA, IN","2004-07-12","86","96","79"
"IN018103100","PATIALA, IN","2004-07-13","90","98","81"
"IN018103100","PATIALA, IN","2004-07-14","88","98","78"
"IN018103100","PATIALA, IN","2004-07-15","87","97",
"IN018103100","PATIALA, IN","2004-07-16","83","97",
"IN018103100","PATIALA, IN","2004-07-17","89","97","78"
"IN018103100","PATIALA, IN","2004-07-18","87","97",
"IN018103100","PATIALA, IN","2004-07-19","86","97",
"IN018103100","PATIALA, IN","2004-07-20","88","98","80"
"IN018103100","PATIALA, IN","2004-07-21","87","98","75"
"IN018103100","PATIALA, IN","2004-07-22","90","99","79"
"IN018103100","PATIALA, IN","2004-07-23","89","99","81"
"IN018103100","PATIALA, IN","2004-07-24","89","101","81"
"IN018103100","PATIALA, IN","2004-07-25","87","101","81"
"IN018103100","PATIALA, IN","2004-07-26","83","94","81"
"IN018103100","PATIALA, IN","2004-07-27","86","94","80"
"IN018103100","PATIALA, IN","2004-07-28","85","94","80"
"IN018103100","PATIALA, IN","2004-07-29","84","94",
"IN018103100","PATIALA, IN","2004-07-30","85","93","77"
"IN018103100","PATIALA, IN","2004-07-31","85","91",
"IN018103100","PATIALA, IN","2004-08-01","84","94",
"IN018103100","PATIALA, IN","2004-08-02","77","94","76"
"IN018103100","PATIALA, IN","2004-08-03","75","77","74"
"IN018103100","PATIALA, IN","2004-08-04","84","93","74"
"IN018103100","PATIALA, IN","2004-08-05","87","94","82"
"IN018103100","PATIALA, IN","2004-08-06","87","94","82"
